"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Tablepotatoes.perc";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Gherkin.perc";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Aspargus.perc";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Cauliflower.perc";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Broccoli.perc";"Kale.code";"Kale.name";"Kale.mean";"Kale.perc";"Carrot.code";"Carrot.name";"Carrot.mean";"Carrot.perc";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Whitecabbage.perc";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Celeriac.perc";"Onions.code";"Onions.name";"Onions.mean";"Onions.perc";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Parsnip.perc";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Rootparsley.perc";"Leek.code";"Leek.name";"Leek.mean";"Leek.perc";"Beet.code";"Beet.name";"Beet.mean";"Beet.perc";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Redcabbage.perc";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Lettuce.perc";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Savoycabbage.pointedcabbage.perc";"Spinach.code";"Spinach.name";"Spinach.mean";"Spinach.perc";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Sweetcorn.perc";"Peas.code";"Peas.name";"Peas.mean";"Peas.perc";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Jerusalemartichoke.perc";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Leafparsley.perc";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Pumpkin.perc";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Rhubarb.perc";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Strawberry.perc";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Blackcurrant.perc";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Redcurrant.perc";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Gooseberry.perc";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Raspberry.perc";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Blueberry.perc";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Sourcherry.perc";"Plum.code";"Plum.name";"Plum.mean";"Plum.perc";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Sweetcherry.perc";"Elder.code";"Elder.name";"Elder.mean";"Elder.perc";"Hazel.code";"Hazel.name";"Hazel.mean";"Hazel.perc";"Apple.code";"Apple.name";"Apple.mean";"Apple.perc";"Pear.code";"Pear.name";"Pear.mean";"Pear.perc";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Winegrape.perc";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Rosehip.perc";"Tomato.code";"Tomato.name";"Tomato.mean";"Tomato.perc";"Cucumber.code";"Cucumber.name";"Cucumber.mean";"Cucumber.perc"
"143";323;"MFO-udyrket areal ved vandboring";-0.0166374003402896;2.13039736171591e-05;657;"Grønkålfrø";-0.000139779395581256;0;23;"Rybs";-5.11423268058559e-05;0;536;"Spisedruer";-0.000532410095419563;0;272;"Permanent græs til fabrik";-0.000639609648700679;0;998;"Ukendt afgrøde";-0.000180126935624591;0;449;"Medicinpl., stauder ";-0.00497694192868531;0;323;"MFO-udyrket areal ved vandboring";-0.000612563845050749;0;665;"Havrerodfrø";-0.000232706309352857;0;339;"MFO-brak, forårsslåning";-0.00313860730866829;0;323;"MFO-udyrket areal ved vandboring";-0.000467528254266733;0;496;"Medicinpl., vedplanter";-0.000332516726017167;0;657;"Grønkålfrø";-0.000352747274646016;0;508;"Andre af slægten Vaccinium";-0.000788490513232292;0;665;"Havrerodfrø";-0.000434045034221187;0;669;"Andet havefrø";-0.000562827859604469;0;272;"Permanent græs til fabrik";-0.00052868044025646;0;283;"Fodergulerødder";-0.000409932042843476;0;508;"Andre af slægten Vaccinium";-0.000400143285277344;0;665;"Havrerodfrø";-0.00728653211814742;0.00231513874369253;510;"Melon";-0.000199987664846591;0;657;"Grønkålfrø";-5.42088520087441e-05;0;23;"Rybs";-0.000454499762570104;0;665;"Havrerodfrø";-1.77999965501039e-05;0;339;"MFO-brak, forårsslåning";-0.000788816503167641;0.00247524752475248;921;"Bar jord";-0.000633991310671;0;334;"MFO-bræmme, forårsslåning";-6.17898384287993e-05;0;536;"Spisedruer";-1.70325763113097e-05;0;509;"Trækvæde";-6.12312850869546e-06;0;440;"Solhat";-6.11680713201197e-06;0;323;"MFO-udyrket areal ved vandboring";-0.000264616250025294;0;498;"Containerplads 4, vedplanter";-8.46795573382236e-06;0;665;"Havrerodfrø";9.26298171206764e-06;0;41;"Spindhør";-3.12829800079645e-05;0;449;"Medicinpl., stauder ";6.81896827938488e-07;0;320;"Braklagte randzoner";-2.71805230058417e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-1.61623160794075e-05;0.0533902829684997;23;"Rybs";-4.06220220178676e-06;0;52;"Quinoa";-3.76580669275475e-05;0;910;"Ikke anmeldt mark";6.83241855977859e-07;0;272;"Permanent græs til fabrik";-8.00910959410348e-07;0
"201";496;"Medicinpl., vedplanter";-0.0166374017975096;0;663;"Pastinakfrø";-0.000140493262400548;0;440;"Solhat";-5.13055823340535e-05;0;440;"Solhat";-0.000533286766636871;0;23;"Rybs";-0.000639609648888913;0;283;"Fodergulerødder";-0.000182386671691377;0;272;"Permanent græs til fabrik";-0.00497694196990389;0;921;"Bar jord";-0.00061256384529277;0;149;"Kartofler, lægge- (certificerede)";-0.000232827967551441;0;343;"MFO-bestøverbrak";-0.00313861379820779;0;496;"Medicinpl., vedplanter";-0.000467528255472475;0;997;"Ikke kontrolleret afgrød";-0.000333053844436205;0;658;"Gulerodsfrø";-0.000352886204626056;0;505;"Ribs, stiklingeopformering";-0.000789423891429838;0;258;"Permanent græs, ø-støtte";-0.000434546770429531;0;50;"Anden bredbladet afgrøde";-0.000565898866029178;0;23;"Rybs";-0.000528680440380958;0;50;"Anden bredbladet afgrøde";-0.000410405689309683;0;277;"Kløver til fabrik";-0.000401226453354205;0;283;"Fodergulerødder";-0.00728859548665952;0;149;"Kartofler, lægge- (certificerede)";-0.000201123077569194;0.0300480769230769;306;"Græs i omdrift, uden udbetaling af økologi-tilskud";-5.47226291212926e-05;0;658;"Gulerodsfrø";-0.000456070952764206;0;658;"Gulerodsfrø";-1.78077640497414e-05;0;9;"Vinterspelt";-0.000788816742669143;0;496;"Medicinpl., vedplanter";-0.000633991313366048;0;328;"MFO-bræmme med blomsterblanding";-6.17898388812556e-05;0;508;"Andre af slægten Vaccinium";-1.71123186955137e-05;0;449;"Medicinpl., stauder ";-6.13336346311615e-06;0;658;"Gulerodsfrø";-6.35000511540353e-06;0;921;"Bar jord";-0.000264616250138459;0;708;"Grønkorn af vinterhavre";-8.46795573585338e-06;0;658;"Gulerodsfrø";8.89031606666191e-06;0;998;"Ukendt afgrøde";-3.12829800088069e-05;0;272;"Permanent græs til fabrik";6.81896827775237e-07;0;711;"Grønkorn af vintertriticale";-2.73806026035034e-05;0;500;"Buske og træer Planteskoleplanter";-1.61623924357583e-05;0;440;"Solhat";-4.48142755191933e-06;0;488;"Hønsegård, permanent græs";-3.76580669417801e-05;0;50;"Anden bredbladet afgrøde";6.24629291119008e-07;0;23;"Rybs";-8.00910959417931e-07;0
"209";505;"Ribs, stiklingeopformering";-0.0166707853179564;0.00244995696597329;149;"Kartofler, lægge- (certificerede)";-0.000141423997091451;0;283;"Fodergulerødder";-5.19716139202633e-05;0;283;"Fodergulerødder";-0.00053531014326318;0;663;"Pastinakfrø";-0.00064068972171726;0;440;"Solhat";-0.000182709599306476;0;23;"Rybs";-0.00497694198118697;0;496;"Medicinpl., vedplanter";-0.000612563847227644;0;339;"MFO-brak, forårsslåning";-0.00023323538898574;0;9;"Vinterspelt";-0.003138613860659;0;149;"Kartofler, lægge- (certificerede)";-0.00046794211345644;0;920;"Økologisk sommerbra";-0.000333053859090751;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000353161235154809;0.19552664278927;657;"Grønkålfrø";-0.000791101179802351;0;536;"Spisedruer";-0.000434546775295179;0;508;"Andre af slægten Vaccinium";-0.000568838176093716;0;440;"Solhat";-0.000528770028859248;0;440;"Solhat";-0.000410680077864862;0;320;"Braklagte randzoner";-0.000401544576123786;0;658;"Gulerodsfrø";-0.00729670560324936;0;328;"MFO-bræmme med blomsterblanding";-0.000203872064734584;0.00353506787330317;149;"Kartofler, lægge- (certificerede)";-5.55623019171172e-05;0;283;"Fodergulerødder";-0.000456982358124408;0;283;"Fodergulerødder";-1.80720733412879e-05;0;338;"Brak, forårsslåning";-0.000788816748272579;0;505;"Ribs, stiklingeopformering";-0.000635195438659011;0;8;"Vårspelt";-6.17898391317003e-05;0;283;"Fodergulerødder";-1.72914560962625e-05;0;272;"Permanent græs til fabrik";-6.13336346348273e-06;0;283;"Fodergulerødder";-6.72443914618424e-06;0;496;"Medicinpl., vedplanter";-0.000264616251043174;0;283;"Fodergulerødder";-8.51956082379872e-06;0;283;"Fodergulerødder";8.80726552577305e-06;0;777;"Ex-non-food brak";-3.15490861522387e-05;0;23;"Rybs";6.81896827730549e-07;0;283;"Fodergulerødder";-2.76935679126563e-05;0;275;"Rullegræs, permanent";-1.61623946506552e-05;0;283;"Fodergulerødder";-4.89499577261752e-06;0;53;"Boghvede";-3.76580670322311e-05;0;339;"MFO-brak, forårsslåning";3.16130828314612e-07;0;508;"Andre af slægten Vaccinium";-8.85638328473906e-07;0
"64";149;"Kartofler, lægge- (certificerede)";-0.0167533608125266;0.132255068215324;50;"Anden bredbladet afgrøde";-0.000142356727133016;0;320;"Braklagte randzoner";-5.54049195549222e-05;0;320;"Braklagte randzoner";-0.000539148025240152;0;320;"Braklagte randzoner";-0.000643782415013948;0;320;"Braklagte randzoner";-0.000184297859528177;0;320;"Braklagte randzoner";-0.00500216158530635;0;149;"Kartofler, lægge- (certificerede)";-0.000620549203658637;0;327;"MFO-bræmme, sommerslåning";-0.000233235409587066;0;338;"Brak, forårsslåning";-0.0031386139108088;0;505;"Ribs, stiklingeopformering";-0.000469650573486128;0;505;"Ribs, stiklingeopformering";-0.000335427572602072;0;500;"Buske og træer Planteskoleplanter";-0.000353169318484448;0;997;"Ikke kontrolleret afgrød";-0.000791325353334759;0;320;"Braklagte randzoner";-0.000434565540609271;0.00172093343429476;339;"MFO-brak, forårsslåning";-0.000569555520898307;0;320;"Braklagte randzoner";-0.000538414615914602;0;498;"Containerplads 4, vedplanter";-0.000410980217737351;0;663;"Pastinakfrø";-0.000402206306310054;0;320;"Braklagte randzoner";-0.00729828877968948;0.00673962612052715;339;"MFO-brak, forårsslåning";-0.000203872305028744;0;505;"Ribs, stiklingeopformering";-5.60215534905355e-05;0;320;"Braklagte randzoner";-0.000460572602339401;0;320;"Braklagte randzoner";-1.84504304137724e-05;0;334;"MFO-bræmme, forårsslåning";-0.000788816789715573;0;149;"Kartofler, lægge- (certificerede)";-0.000649513669695734;0;342;"Bestøverbrak";-6.17898392039588e-05;0;320;"Braklagte randzoner";-1.75971347042415e-05;0;23;"Rybs";-6.13336346358308e-06;0;50;"Anden bredbladet afgrøde";-7.38046845688765e-06;0;149;"Kartofler, lægge- (certificerede)";-0.00028532710580715;0;658;"Gulerodsfrø";-8.61478177971136e-06;0;50;"Anden bredbladet afgrøde";7.87063365819494e-06;0;598;"Sorrel";-3.15490861541729e-05;0;320;"Braklagte randzoner";6.17020254257107e-08;0;350;"Miljøgræs med N-kvote";-2.80065003403559e-05;0;433;"Krydderurt";-1.61623956408458e-05;0;320;"Braklagte randzoner";-6.39995505165667e-06;0;705;"Grønkorn af vårtriticale";-3.76580670370898e-05;0;327;"MFO-bræmme, sommerslåning";3.16130826075196e-07;0;320;"Braklagte randzoner";-1.02803574217274e-06;0
"154";339;"MFO-brak, forårsslåning";-0.0169631626496316;0.000809550997452045;339;"MFO-brak, forårsslåning";-0.000142813095278037;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-5.76745337379689e-05;0;910;"Ikke anmeldt mark";-0.000545009350252662;0;910;"Ikke anmeldt mark";-0.000651375750803491;0;910;"Ikke anmeldt mark";-0.000185886126343709;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.00501876009032366;0.0226488287956467;9;"Vinterspelt";-0.000626538819469918;0.00558174150334905;343;"MFO-bestøverbrak";-0.000233235424008512;0;334;"MFO-bræmme, forårsslåning";-0.00313861428171654;0;339;"MFO-brak, forårsslåning";-0.000472600874362259;0;339;"MFO-brak, forårsslåning";-0.000337801209631134;0;275;"Rullegræs, permanent";-0.000353169348027384;0;920;"Økologisk sommerbra";-0.000791325440901682;0;500;"Buske og træer Planteskoleplanter";-0.000437842080365379;0.283954016658636;327;"MFO-bræmme, sommerslåning";-0.000569555701002883;0;500;"Buske og træer Planteskoleplanter";-0.000544719075436933;0.396589752290465;708;"Grønkorn af vinterhavre";-0.000410980218120339;0;500;"Buske og træer Planteskoleplanter";-0.000406060699445599;0.41866028708134;500;"Buske og træer Planteskoleplanter";-0.00733839466449202;0.049698311697933;327;"MFO-bræmme, sommerslåning";-0.00020387232209937;0;339;"MFO-brak, forårsslåning";-6.06194055600168e-05;0;50;"Anden bredbladet afgrøde";-0.000462174911650138;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-2.00319773232157e-05;2.41822429906542;328;"MFO-bræmme med blomsterblanding";-0.000788816818840609;0;339;"MFO-brak, forårsslåning";-0.000667444947787525;0;329;"MFO-bræmme, miljøtilsagn";-6.17898392097066e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-1.8359138314178e-05;0;41;"Spindhør";-6.22423400040308e-06;0;320;"Braklagte randzoner";-7.41225583926591e-06;0;343;"MFO-bestøverbrak";-0.00029598291669126;0.0126977216659411;320;"Braklagte randzoner";-8.87322651283911e-06;0;320;"Braklagte randzoner";7.45634748651668e-06;0;910;"Ikke anmeldt mark";-3.16385477574208e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-4.23836279730801e-07;0;315;"Miljøgræs brugt som udtagning";-2.80065162740707e-05;0;258;"Permanent græs, ø-støtte";-1.61633820558909e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-7.89513168219478e-06;0;493;"Surbær ";-3.76580670453969e-05;0;343;"MFO-bestøverbrak";3.16130824507547e-07;0;340;"Randzoneordning, PD uden udtagningsforpligtigelse";-1.064519717358e-06;0
"146";327;"MFO-bræmme, sommerslåning";-0.0169632938266314;0.00117171854894375;327;"MFO-bræmme, sommerslåning";-0.000142813102503562;0;500;"Buske og træer Planteskoleplanter";-5.76745396187239e-05;0.00382379932701132;500;"Buske og træer Planteskoleplanter";-0.000545500915149634;0.141363284275755;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000652097047066564;0;50;"Anden bredbladet afgrøde";-0.000186711765132484;0;500;"Buske og træer Planteskoleplanter";-0.00501876147808181;0;339;"MFO-brak, forårsslåning";-0.00062653963043305;0;9;"Vinterspelt";-0.000233235424345549;0;328;"MFO-bræmme med blomsterblanding";-0.00313861454238065;0;327;"MFO-bræmme, sommerslåning";-0.000472600951159826;0;327;"MFO-bræmme, sommerslåning";-0.000337801248877329;0;433;"Krydderurt";-0.000353169361234834;0;434;"Grøntsager, andre (friland)";-0.000791555988581492;0.0500724858843278;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000437925291079303;0;343;"MFO-bestøverbrak";-0.000569555827080605;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000544947933302396;0.0537269539644837;320;"Braklagte randzoner";-0.000411278538571768;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000406144080334955;0.178628389154705;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.00733859398190324;0.0186754525324531;343;"MFO-bestøverbrak";-0.000203872334049236;0;327;"MFO-bræmme, sommerslåning";-6.06194066757537e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000464868638575268;0;500;"Buske og træer Planteskoleplanter";-2.00382972722536e-05;0;8;"Vårspelt";-0.000788816834961972;0;327;"MFO-bræmme, sommerslåning";-0.000667445273348733;0.00157649136082734;336;"MFO-bræmme, permanent græs, sommerslåning ";-6.17898392179178e-05;0;500;"Buske og træer Planteskoleplanter";-1.83591387006556e-05;0;998;"Ukendt afgrøde";-6.22423400059709e-06;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-8.21394508379685e-06;0;339;"MFO-brak, forårsslåning";-0.000295984815170983;0.026302423450878;777;"Ex-non-food brak";-8.93215179992961e-06;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";4.19273885474807e-06;0;320;"Braklagte randzoner";-3.17654947647655e-05;0;500;"Buske og træer Planteskoleplanter";-4.23836333277042e-07;0;505;"Ribs, stiklingeopformering";-2.93928995988852e-05;0;149;"Kartofler, lægge- (certificerede)";-1.61658361103406e-05;0;500;"Buske og træer Planteskoleplanter";-7.89513211371427e-06;0;57;"Vinterhavre";-3.76580670609488e-05;0;9;"Vinterspelt";3.1613082447091e-07;0;341;"Randzoneordning, Pd med udtagningsforpligtigelse";-1.06451971919085e-06;0
"153";338;"Brak, forårsslåning";-0.0169633163206662;2.13039736171591e-05;343;"MFO-bestøverbrak";-0.00014281310756161;0;275;"Rullegræs, permanent";-5.76745405235223e-05;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000545538197249829;0;500;"Buske og træer Planteskoleplanter";-0.000652097272614245;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-0.000187166804444347;0.0204850868567683;433;"Krydderurt";-0.00501876433234974;0.000594067640541552;327;"MFO-bræmme, sommerslåning";-0.000626539769086458;0;338;"Brak, forårsslåning";-0.000233235424616197;0;327;"MFO-bræmme, sommerslåning";-0.00313861463071464;0.00271857329273597;343;"MFO-bestøverbrak";-0.00047260100492005;0;343;"MFO-bestøverbrak";-0.00033780127635065;0;663;"Pastinakfrø";-0.000353450664325107;0;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";-0.000791581982679048;0.00143064245383794;275;"Rullegræs, permanent";-0.000437925425080075;0;9;"Vinterspelt";-0.000569555830027109;0;275;"Rullegræs, permanent";-0.000544948337084087;0;181;"Anden oliefrøart";-0.00041142770865249;0;275;"Rullegræs, permanent";-0.000406161076653177;0;275;"Rullegræs, permanent";-0.00733862215089862;0;9;"Vinterspelt";-0.000203872334328511;0;343;"MFO-bestøverbrak";-6.06194074567975e-05;0;500;"Buske og træer Planteskoleplanter";-0.000464868755655004;0.00792694527236984;275;"Rullegræs, permanent";-2.0038297452965e-05;0;343;"MFO-bestøverbrak";-0.000788816838481213;0.00106082036775106;343;"MFO-bestøverbrak";-0.000667445276109248;0;337;"MFO-bræmme, permanent græs, miljøtilsagn";-6.17898392400879e-05;0;275;"Rullegræs, permanent";-1.83591388285063e-05;0;663;"Pastinakfrø";-6.24580252770988e-06;0;500;"Buske og træer Planteskoleplanter";-8.21394518113374e-06;0.0133689839572193;9;"Vinterspelt";-0.000295985818535411;0;598;"Sorrel";-8.9321518016587e-06;0;500;"Buske og træer Planteskoleplanter";4.19273798259489e-06;0;440;"Solhat";-3.18924419658671e-05;0;275;"Rullegræs, permanent";-4.23836350990672e-07;0;710;"Grønkorn af hybridrug";-2.9841002850828e-05;0;25;"Sojabønner";-1.61716640407702e-05;0;275;"Rullegræs, permanent";-7.89513225646522e-06;0;248;"Permanent græs ved vandboring";-3.76580670625639e-05;0;338;"Brak, forårsslåning";3.1613082444149e-07;0;510;"Melon";-1.06451972076952e-06;0
"149";334;"MFO-bræmme, forårsslåning";-0.0169633263329701;0;9;"Vinterspelt";-0.00014281310767982;0;433;"Krydderurt";-5.76745412775948e-05;0;275;"Rullegræs, permanent";-0.000545538435366845;0;275;"Rullegræs, permanent";-0.000652097347227665;0;500;"Buske og træer Planteskoleplanter";-0.000187166822349741;0;275;"Rullegræs, permanent";-0.0050187659505388;0;343;"MFO-bestøverbrak";-0.000626539866147323;0;334;"MFO-bræmme, forårsslåning";-0.000233235426617914;0;8;"Vårspelt";-0.0031386146866641;0;9;"Vinterspelt";-0.000472601006176455;0;9;"Vinterspelt";-0.000337801276992716;0;277;"Kløver til fabrik";-0.000353920991416389;0;325;"MFO-Blomsterbrak";-0.000791588630382769;0.00143064245383794;433;"Krydderurt";-0.000437925439971462;0;338;"Brak, forårsslåning";-0.000569555832393221;0;433;"Krydderurt";-0.000544948359146147;0;669;"Andet havefrø";-0.000411427719604668;0;433;"Krydderurt";-0.000406161093991152;0;433;"Krydderurt";-0.00733862631646729;0;338;"Brak, forårsslåning";-0.000203872334552775;0;9;"Vinterspelt";-6.06194074750509e-05;0;275;"Rullegræs, permanent";-0.00046486879646858;0;433;"Krydderurt";-2.00382975337537e-05;0;342;"Bestøverbrak";-0.000788816839613318;0;9;"Vinterspelt";-0.000667445279268808;0;486;"Hønsegård uden plantedække";-6.17898392466568e-05;0;433;"Krydderurt";-1.83591388856631e-05;0;508;"Andre af slægten Vaccinium";-6.25296798821042e-06;0;275;"Rullegræs, permanent";-8.21394563890634e-06;0;338;"Brak, forårsslåning";-0.000295985819387137;0;41;"Spindhør";-9.0227249113717e-06;0;275;"Rullegræs, permanent";4.19273769407793e-06;0;265;"Græs/kløvergræs slæt før vårsåede afgrøder";-3.19053228339472e-05;0;433;"Krydderurt";-4.2383635890972e-07;0;41;"Spindhør";-3.07372097849858e-05;0;579;"Tagetes, sygdomssanerende plante";-1.61716640781782e-05;0;433;"Krydderurt";-7.89513232028339e-06;0;51;"Blanding bredbladet afgrøde, frø/kerne";-3.76580670670802e-05;0;334;"MFO-bræmme, forårsslåning";3.16130824223899e-07;0;50;"Anden bredbladet afgrøde";-1.10871824278402e-06;0
"9";9;"Vinterspelt";-0.016963332277285;0.000362167551491704;338;"Brak, forårsslåning";-0.000142813107774745;0;910;"Ikke anmeldt mark";-5.95042586682358e-05;0;433;"Krydderurt";-0.000545538461828578;0;433;"Krydderurt";-0.000652097380584304;0;275;"Rullegræs, permanent";-0.000187166828226831;0;910;"Ikke anmeldt mark";-0.00503100927124877;0;338;"Brak, forårsslåning";-0.000626539870237237;0;328;"MFO-bræmme med blomsterblanding";-0.000233235428024667;0;342;"Bestøverbrak";-0.00313861472829285;0;338;"Brak, forårsslåning";-0.000472601007185378;0;338;"Brak, forårsslåning";-0.000337801277508311;0;910;"Ikke anmeldt mark";-0.000355485947100929;0;324;"Blomsterbrak";-0.000791588827064036;0;50;"Anden bredbladet afgrøde";-0.000438548559924651;0;334;"MFO-bræmme, forårsslåning";-0.000569555849892981;0;910;"Ikke anmeldt mark";-0.00054805925833762;0;658;"Gulerodsfrø";-0.000411613945246211;0;910;"Ikke anmeldt mark";-0.000411093329992395;0;50;"Anden bredbladet afgrøde";-0.00736152807233142;0;334;"MFO-bræmme, forårsslåning";-0.000203872336211433;0;338;"Brak, forårsslåning";-6.06194074897089e-05;0;433;"Krydderurt";-0.000464868814015124;0;50;"Anden bredbladet afgrøde";-2.0351461885358e-05;0;329;"MFO-bræmme, miljøtilsagn";-0.00078881683998331;0;338;"Brak, forårsslåning";-0.000667445281806009;0;58;"Sorghum";-6.17898392491201e-05;0;910;"Ikke anmeldt mark";-1.86535331551335e-05;0;350;"Miljøgræs med N-kvote";-6.25802651892075e-06;0;433;"Krydderurt";-8.21394570059517e-06;0;327;"MFO-bræmme, sommerslåning";-0.000295985820866592;0.00181396023799158;998;"Ukendt afgrøde";-9.02272491212473e-06;0;433;"Krydderurt";4.19273756509368e-06;0;500;"Buske og træer Planteskoleplanter";-3.1905323355986e-05;0;777;"Ex-non-food brak";-6.87338622345217e-07;0;998;"Ukendt afgrøde";-3.07372100152958e-05;0;665;"Havrerodfrø";-1.6250228231148e-05;0;910;"Ikke anmeldt mark";-8.31848271155416e-06;0;489;"Havtorn";-3.76580670682736e-05;0;328;"MFO-bræmme med blomsterblanding";3.16130824070981e-07;0;181;"Anden oliefrøart";-1.23459553996104e-06;0
"147";328;"MFO-bræmme med blomsterblanding";-0.0169633368991203;4.26079472343181e-05;334;"MFO-bræmme, forårsslåning";-0.000142813108476809;0;50;"Anden bredbladet afgrøde";-5.98631310782087e-05;0;777;"Ex-non-food brak";-0.000546140170328421;0;50;"Anden bredbladet afgrøde";-0.000662222650706355;0;433;"Krydderurt";-0.00018716683085424;0;50;"Anden bredbladet afgrøde";-0.00503159113458417;0;334;"MFO-bræmme, forårsslåning";-0.000626539883709418;0;8;"Vårspelt";-0.000233235428803336;0;329;"MFO-bræmme, miljøtilsagn";-0.00313861473160422;0;334;"MFO-bræmme, forårsslåning";-0.000472601014647371;0;334;"MFO-bræmme, forårsslåning";-0.000337801281321645;0;50;"Anden bredbladet afgrøde";-0.000357137841944808;0;286;"Permanent græs og kløvergræs uden norm, over 50 % kløver";-0.000791588840382083;0;910;"Ikke anmeldt mark";-0.000440378554883907;0;328;"MFO-bræmme med blomsterblanding";-0.000569555862191348;0;50;"Anden bredbladet afgrøde";-0.000549979325464746;0;910;"Ikke anmeldt mark";-0.000411877031941739;0;777;"Ex-non-food brak";-0.000411635679719256;0;910;"Ikke anmeldt mark";-0.00738279406372134;0;8;"Vårspelt";-0.000203872338022313;0;334;"MFO-bræmme, forårsslåning";-6.06194075981188e-05;0;910;"Ikke anmeldt mark";-0.000468911245695335;0;910;"Ikke anmeldt mark";-2.09967012805489e-05;0;336;"MFO-bræmme, permanent græs, sommerslåning ";-0.00078881684051187;0;334;"MFO-bræmme, forårsslåning";-0.000667445300571142;0;335;"MFO-bræmme, permanent græs, forårsslåning";-6.17898392515835e-05;0;50;"Anden bredbladet afgrøde";-1.87053832383166e-05;0;315;"Miljøgræs brugt som udtagning";-6.25802653234324e-06;0;910;"Ikke anmeldt mark";-8.70770470133614e-06;0;334;"MFO-bræmme, forårsslåning";-0.000295985825686502;0;350;"Miljøgræs med N-kvote";-9.04179282747096e-06;0;910;"Ikke anmeldt mark";1.22711963430936e-06;0;275;"Rullegræs, permanent";-3.19053235286816e-05;0;598;"Sorrel";-6.87338622543602e-07;0;510;"Melon";-3.20104413616345e-05;0.000722710453283996;910;"Ikke anmeldt mark";-1.65541971615294e-05;0;50;"Anden bredbladet afgrøde";-8.678497879388e-06;0;654;"Rucolafrø";-3.7658067082293e-05;0;8;"Vårspelt";3.16130823986337e-07;0;669;"Andet havefrø";-1.23459554109186e-06;0
