"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"112";423;"Sukkermajs";0.0196365395194862;407;"Gulerod";0.000119876357455923;4;"Blanding af vårsåede arter";-1.11197288102455e-05;511;"Græskar";0.000361264331120749;7;"Korn + bælgsæd under 50% bælgsæd";0.000568003014704944;400;"Asieagurker";0.0011360262847243;410;"Knoldselleri";0.00327144820412031;404;"Broccoli";0.00180867060264974;415;"Porre";0.000631985379178014;113;"Engrapsgræsfrø (plænetype)";0.00436265064528974;511;"Græskar";0.000129030720834325;11;"Vinterhvede";2.72583634155091e-06;402;"Bladselleri";0.000754523235270148;152;"Kartofler, spise-";0.00231863085493488;547;"Planteskolekulturer, stauder";8.85611758079479e-05;417;"Rødbede";0.000845966073039494;405;"Courgette, squash";0.000769384211119921;160;"Sukkerroer til fabrik";5.57002710807748e-05;221;"Vinterhvede, helsæd";0.000643057659635195;13;"Vinterhvede, brødhvede";0.00410110892863792;327;"MFO-bræmme, sommerslåning";0.000348307123501623;1;"Vårbyg";-3.70516119384023e-06;152;"Kartofler, spise-";0.00219516739112203;17;"Blanding af efterårssåede arter";-1.38822687069842e-05;222;"Vinterrug, helsæd";0.00310274235308719;14;"Vinterrug";-0.000359329434150691;216;"Silomajs";-9.19210442963849e-05;NA;NA;NA;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-1.69152426502455e-06;263;"Græs uden kløvergræs (omdrift)";-2.22858801999156e-05;11;"Vinterhvede";-0.000315306647393942;22;"Vinterraps";-2.42788726669221e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-3.50846313015079e-05;11;"Vinterhvede";-8.63835711009275e-06;NA;NA;NA;547;"Planteskolekulturer, stauder";-0.000203469316306628;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-0.000105393889098638;15;"Vinterhybridrug";-2.57478411806864e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"130";513;"Jordbær";0.0188301865120295;2;"Vårhvede";6.22083654052848e-05;514;"Solbær";-1.11396957915222e-05;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.000269962072741905;432;"Krydderurter (undtagen persille og purløg)";0.000552479254400617;664;"Skorzonerrod/skorzonerrodfrø";0.00105589687397481;149;"Kartofler, lægge- (certificerede)";0.00319839015148874;423;"Sukkermajs";0.00139639289230291;513;"Jordbær";0.000565207019643676;412;"Pastinak";0.00430411379621619;308;"MFO-brak, sommerslåning";0.000110860982596015;513;"Jordbær";-5.80956760173974e-06;424;"Ærter, konsum";0.000422042031442126;54;"Bælgsæd blanding";0.00211956888615586;153;"Kartofler, andre";8.30561775983956e-05;151;"Kartofler, stivelses-";0.000773827047766731;424;"Ærter, konsum";0.000747754572781839;171;"Lucerne, slæt";5.25013014854882e-05;152;"Kartofler, spise-";0.000556309285519578;503;"En- og to-årige planter";0.00380149253465912;152;"Kartofler, spise-";0.000291827693225324;15;"Vinterhybridrug";-5.91223638340317e-06;513;"Jordbær";0.00209816109719675;263;"Græs uden kløvergræs (omdrift)";-1.44413384671387e-05;173;"Kløver til slæt";0.00242910946220057;108;"Rødsvingelfrø";-0.000360156858174527;124;"Spinatfrø";-9.21636709053777e-05;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";-6.64350880983981e-06;1;"Vårbyg";-2.43234413076348e-05;263;"Græs uden kløvergræs (omdrift)";-0.000315538857689546;210;"Vårbyg, helsæd";-2.43916190603856e-05;252;"Permanent græs, normalt udbytte";-4.53129976477879e-05;263;"Græs uden kløvergræs (omdrift)";-8.84450941647267e-06;NA;NA;NA;410;"Knoldselleri";-0.000235307759633648;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-0.000110829701878962;263;"Græs uden kløvergræs (omdrift)";-2.71180367889666e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"50";173;"Kløver til slæt";0.0140197943778119;11;"Vinterhvede";1.6803744505319e-05;30;"Ærter";-2.49544575139175e-05;13;"Vinterhvede, brødhvede";0.000250074094849767;113;"Engrapsgræsfrø (plænetype)";0.000504067846496855;173;"Kløver til slæt";0.0010421742626466;709;"Grønkorn af vinterrug";0.00318697330006608;511;"Græskar";0.00123696437797958;429;"Jordskokker, konsum";0.000449833758709376;413;"Rodpersille";0.00420787959784539;420;"Salat (friland)";9.97561736450322e-05;3;"Vårhavre";-1.3120222050903e-05;513;"Jordbær";0.000413348853798658;17;"Blanding af efterårssåede arter";0.00163542921470736;215;"Ærtehelsæd";7.59192802605228e-05;423;"Sukkermajs";0.000389986922934004;518;"Hindbær";0.000737884441878139;152;"Kartofler, spise-";2.33032024138171e-05;403;"Blomkål";0.000470950121555345;666;"Purløgsfrø";0.0034623435950041;31;"Hestebønner";0.000275237754263751;3;"Vårhavre";-6.03553708050232e-06;652;"Kinesisk kålfrø";0.00188784965478788;310;"Brak, sommerslåning";-1.6176722680579e-05;408;"Hvidkål";0.00240366999925747;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-0.000364353686919575;15;"Vinterhybridrug";-9.23263601779157e-05;NA;NA;NA;4;"Blanding af vårsåede arter";-7.74783731188072e-06;252;"Permanent græs, normalt udbytte";-2.52765629347947e-05;216;"Silomajs";-0.000317732648454607;1;"Vårbyg";-2.46103923517889e-05;16;"Vintertriticale";-4.76385460614799e-05;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-9.06521979356405e-06;NA;NA;NA;701;"Grønkorn af vårbyg";-0.000244764702359589;11;"Vinterhvede";-0.000111047848748411;216;"Silomajs";-2.78394605720788e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"152";656;"Bladbedefrø, rødbedefrø";0.0130175314112875;420;"Salat (friland)";-2.8249418213804e-06;13;"Vinterhvede, brødhvede";-2.49713389607933e-05;181;"Anden oliefrøart";0.000175367821484776;4;"Blanding af vårsåede arter";0.000501296721783586;54;"Bælgsæd blanding";0.000909962311239369;418;"Rødkål";0.00276256897291803;412;"Pastinak";0.000991834758822639;450;"Grøntsager, blandinger";0.000412848462994145;516;"Stikkelsbær";0.0039197391411728;215;"Ærtehelsæd";8.2457755988181e-05;308;"MFO-brak, sommerslåning";-1.92242757740236e-05;17;"Blanding af efterårssåede arter";0.000270059011413687;402;"Bladselleri";0.00155107872114212;150;"Kartofler, lægge- (egen opformering)";7.52005704916469e-05;215;"Ærtehelsæd";0.000168849455177419;149;"Kartofler, lægge- (certificerede)";0.0007353515927178;13;"Vinterhvede, brødhvede";1.98199536062259e-05;412;"Pastinak";0.000418646242449465;108;"Rødsvingelfrø";0.0030599738954991;511;"Græskar";0.000218691424676211;263;"Græs uden kløvergræs (omdrift)";-6.66887381845178e-06;429;"Jordskokker, konsum";0.000943222689448611;252;"Permanent græs, normalt udbytte";-1.63968437404795e-05;545;"Potteplanter";0.00202571105752443;11;"Vinterhvede";-0.000366483252454084;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-9.25426540449548e-05;NA;NA;NA;251;"Permanent græs, lavt udbytte";-7.8675860762324e-06;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.602530240401e-05;160;"Sukkerroer til fabrik";-0.000320196475412401;11;"Vinterhvede";-2.49344150700832e-05;30;"Ærter";-5.03334804721053e-05;22;"Vinterraps";-9.64799630674091e-06;NA;NA;NA;512;"Rabarber";-0.000245213091447585;250;"Permanent græs, meget lavt udbytte";-0.000111297951644674;592;"Pil";-2.79517339382239e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"110";421;"Savoykål, spidskål";0.0127821424948838;424;"Ærter, konsum";-3.45301990135224e-06;417;"Rødbede";-2.58403140754545e-05;7;"Korn + bælgsæd under 50% bælgsæd";0.000170066381365332;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.00049625740907832;261;"Kløvergræs, over 50% kløver (omdrift)";0.000869679481448232;421;"Savoykål, spidskål";0.00259922563673515;32;"Sødlupin";0.000905442882355449;512;"Rabarber";0.000377585441545275;652;"Kinesisk kålfrø";0.00367761449060652;16;"Vintertriticale";5.95547626729951e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.03514110028342e-05;30;"Ærter";0.000257901190372342;31;"Hestebønner";0.00134568018553292;31;"Hestebønner";6.70977912126885e-05;152;"Kartofler, spise-";0.000141122482147799;497;"Planteskolekulturer, vedplanter, til videresalg";0.000667370443431129;407;"Gulerod";1.64142799315654e-05;429;"Jordskokker, konsum";0.000348553667702231;520;"Surkirsebær uden undervækst af græs";0.00296181272251464;539;"Blandet frugt";0.000198263598976655;11;"Vinterhvede";-7.23400191189954e-06;412;"Pastinak";0.000812349307057801;31;"Hestebønner";-1.78030077256417e-05;403;"Blomkål";0.00160426902167884;152;"Kartofler, spise-";-0.000366749974179782;5;"Majs til modenhed";-9.31659241178261e-05;NA;NA;NA;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-8.90421623777877e-06;250;"Permanent græs, meget lavt udbytte";-2.62794922427147e-05;10;"Vinterbyg";-0.000321994597215512;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-2.5387180815664e-05;514;"Solbær";-5.16352294385237e-05;NA;NA;NA;NA;NA;NA;285;"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)";-0.000283422988476273;120;"Kløverfrø";-0.000111867825910283;151;"Kartofler, stivelses-";-2.80113266670495e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"45";161;"Cikorierødder";0.0125776924667225;1;"Vårbyg";-3.5530000711273e-06;3;"Vårhavre";-3.67628825582437e-05;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0.000134719875693005;14;"Vinterrug";0.000368838051393007;7;"Korn + bælgsæd under 50% bælgsæd";0.000757868584477334;116;"Rajgræs, hybrid";0.00219577472705795;429;"Jordskokker, konsum";0.000889044405642533;420;"Salat (friland)";0.000241742006213995;152;"Kartofler, spise-";0.00348032768633219;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";5.14239398241294e-05;210;"Vårbyg, helsæd";-2.2056914402846e-05;400;"Asieagurker";0.000148915137322513;420;"Salat (friland)";0.000896606261356302;280;"Fodersukkerroer";6.46704435996509e-05;32;"Sødlupin";2.00595925390019e-05;215;"Ærtehelsæd";0.000491708115706371;666;"Purløgsfrø";9.70433215980961e-06;150;"Kartofler, lægge- (egen opformering)";0.000237404791879769;160;"Sukkerroer til fabrik";0.00251658193385978;513;"Jordbær";0.000190748359098955;10;"Vinterbyg";-7.51024363604577e-06;24;"Solsikke";0.000542930317877433;1;"Vårbyg";-1.7905410450171e-05;152;"Kartofler, spise-";0.00151305282664805;417;"Rødbede";-0.000367415756060591;583;"Juletræer og pyntegrønt på landbrugsjord";-9.33859226269882e-05;NA;NA;NA;215;"Ærtehelsæd";-8.9558459489872e-06;3;"Vårhavre";-2.67040944324782e-05;14;"Vinterrug";-0.000322064386924019;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.57220933815402e-05;152;"Kartofler, spise-";-5.30668302850734e-05;NA;NA;NA;NA;NA;NA;434;"Grøntsager, andre (friland)";-0.000320242496146082;5;"Majs til modenhed";-0.000112455910374387;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-2.81895207860926e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"120";448;"Medicinpl., en- og toårige";0.0110939972822128;528;"Æbler";-7.46450303758122e-06;14;"Vinterrug";-3.94937924149069e-05;325;"MFO-Blomsterbrak";0.000115295712852463;423;"Sukkermajs";0.000251512007688389;407;"Gulerod";0.000450572654685374;15;"Vinterhybridrug";0.00219192261790061;400;"Asieagurker";0.000883244368462189;403;"Blomkål";0.000240081245445424;432;"Krydderurter (undtagen persille og purløg)";0.00309750075130765;14;"Vinterrug";3.73155608816114e-05;1;"Vårbyg";-2.20781400734191e-05;113;"Engrapsgræsfrø (plænetype)";0.000148369440732472;415;"Porre";0.000732010266878981;11;"Vinterhvede";4.45542347846046e-05;7;"Korn + bælgsæd under 50% bælgsæd";-3.2699454289659e-05;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.000452937953517672;411;"Løg";7.44931528672805e-06;522;"Blomme uden undervækst af græs";0.000220912121985912;406;"Grønkål";0.00233078401741686;120;"Kløverfrø";0.000162404310748526;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-8.03995553654888e-06;424;"Ærter, konsum";0.000522795418095535;11;"Vinterhvede";-1.82024267807281e-05;42;"Hamp";0.00137269782589803;2;"Vårhvede";-0.000369901543571574;13;"Vinterhvede, brødhvede";-9.34391827244392e-05;NA;NA;NA;30;"Ærter";-9.24798627155904e-06;11;"Vinterhvede";-2.71014338270882e-05;252;"Permanent græs, normalt udbytte";-0.000322447951253321;230;"Blanding af vårkorn, grønkorn";-2.57254392898528e-05;251;"Permanent græs, lavt udbytte";-5.42194715139644e-05;NA;NA;NA;NA;NA;NA;417;"Rødbede";-0.000340379558026867;216;"Silomajs";-0.00011286079290829;3;"Vårhavre";-2.82457439284322e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"27";56;"Vårtriticale";0.010000724212354;10;"Vinterbyg";-9.83441902515369e-06;15;"Vinterhybridrug";-4.10028261885447e-05;667;"Timianfrø";8.9336245871837e-05;215;"Ærtehelsæd";0.000249827581865924;30;"Ærter";0.000408564128620102;430;"Bladpersille";0.00204782475409073;424;"Ærter, konsum";0.000713898123589151;511;"Græskar";0.00018631028865298;513;"Jordbær";0.0018376137609864;13;"Vinterhvede, brødhvede";3.55898565993725e-05;30;"Ærter";-2.62291858371223e-05;152;"Kartofler, spise-";0.000103558901710508;423;"Sukkermajs";0.000709777853631769;412;"Pastinak";3.36671351281636e-05;2;"Vårhvede";-4.11968253350126e-05;152;"Kartofler, spise-";0.000415004962121804;11;"Vinterhvede";-6.54014294987441e-07;153;"Kartofler, andre";0.00021803210630496;42;"Hamp";0.00232761655571206;411;"Løg";0.000149580127438204;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-8.48765623675087e-06;150;"Kartofler, lægge- (egen opformering)";0.00044377544017744;10;"Vinterbyg";-1.84133281975029e-05;107;"Engsvingelfrø";0.00132527726576818;503;"En- og to-årige planter";-0.000371741814929327;101;"Rajgræsfrø, alm.";-9.35269282358538e-05;NA;NA;NA;1;"Vårbyg";-1.03643863737219e-05;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";-0.000322576288128622;14;"Vinterrug";-2.57667656465218e-05;424;"Ærter, konsum";-5.50303274668827e-05;NA;NA;NA;NA;NA;NA;56;"Vårtriticale";-0.000360475578125699;124;"Spinatfrø";-0.000113152003449254;1;"Vårbyg";-2.8369023213547e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"106";416;"Rosenkål";0.00818623377335755;3;"Vårhavre";-1.35413660830121e-05;420;"Salat (friland)";-4.25116586657244e-05;423;"Sukkermajs";7.08196110257539e-05;153;"Kartofler, andre";0.000220700811724471;518;"Hindbær";0.000385035205891057;2;"Vårhvede";0.00200139839442055;7;"Korn + bælgsæd under 50% bælgsæd";0.000654970530875609;13;"Vinterhvede, brødhvede";0.000153067406516944;13;"Vinterhvede, brødhvede";0.00131030586789688;3;"Vårhavre";3.47027820281612e-05;150;"Kartofler, lægge- (egen opformering)";-2.70207708878357e-05;16;"Vintertriticale";8.81543869902825e-05;30;"Ærter";0.000556280256079143;160;"Sukkerroer til fabrik";3.33140541671999e-05;14;"Vinterrug";-4.84821375125259e-05;7;"Korn + bælgsæd under 50% bælgsæd";0.00038452582622518;1;"Vårbyg";-2.17102782578762e-05;31;"Hestebønner";0.000212657179236701;149;"Kartofler, lægge- (certificerede)";0.00208417297590266;124;"Spinatfrø";0.000117451657227698;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";-1.0164881045473e-05;182;"Blanding af oliearter";0.000435024904302342;22;"Vinterraps";-1.84879618421198e-05;900;"Øvrige afgrøder";0.0012786199449766;150;"Kartofler, lægge- (egen opformering)";-0.000373575280020181;3;"Vårhavre";-9.3782105203976e-05;NA;NA;NA;11;"Vinterhvede";-1.03899334905008e-05;NA;NA;NA;106;"Hundegræsfrø";-0.000323098677161995;160;"Sukkerroer til fabrik";-2.59315544675357e-05;263;"Græs uden kløvergræs (omdrift)";-5.55837204555173e-05;NA;NA;NA;NA;NA;NA;515;"Ribs";-0.000383235208470884;2;"Vårhvede";-0.000113403485222487;11;"Vinterhvede";-2.84478419409071e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"6";6;"Vårhvede, brødhvede";0.00733838716381154;16;"Vintertriticale";-1.41937693107697e-05;16;"Vintertriticale";-4.9074464086416e-05;406;"Grønkål";6.748786675637e-05;2;"Vårhvede";0.000200582890739858;270;"Græs til udegrise, omdrift";0.000227027304532766;3;"Vårhavre";0.00191455130300229;152;"Kartofler, spise-";0.00061133589991457;261;"Kløvergræs, over 50% kløver (omdrift)";0.000127191734876631;21;"Vårraps";0.00122108788260783;11;"Vinterhvede";1.79858305758377e-06;7;"Korn + bælgsæd under 50% bælgsæd";-2.88874766502837e-05;31;"Hestebønner";8.49435310496441e-05;120;"Kløverfrø";0.000545560638212855;151;"Kartofler, stivelses-";3.03619497554867e-05;31;"Hestebønner";-5.33718857752936e-05;400;"Asieagurker";0.000348268401884059;15;"Vinterhybridrug";-2.61159377179532e-05;529;"Pærer";0.000210663674156481;14;"Vinterrug";0.00205942527440511;5;"Majs til modenhed";0.000114759730528393;NA;NA;NA;7;"Korn + bælgsæd under 50% bælgsæd";0.000405492023360164;15;"Vinterhybridrug";-2.02203401739837e-05;524;"Sødkirsebær uden undervækst af græs";0.00118320867018818;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-0.000381229569403501;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-9.38039324953596e-05;NA;NA;NA;3;"Vårhavre";-1.04209207770105e-05;NA;NA;NA;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-0.000323812189945908;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";-5.56031477414465e-05;NA;NA;NA;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";-0.000394638331552059;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-0.000113417281239826;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";-2.85733038257582e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"17";24;"Solsikke";0.00704680828158569;308;"MFO-brak, sommerslåning";-1.59127101927085e-05;528;"Æbler";-4.91679729710359e-05;31;"Hestebønner";5.91770368222589e-05;31;"Hestebønner";0.000164823128077478;120;"Kløverfrø";0.000135266734274689;16;"Vintertriticale";0.00160166156159005;512;"Rabarber";0.000553090759735605;4;"Blanding af vårsåede arter";7.53760622516302e-05;124;"Spinatfrø";0.00115869555185978;150;"Kartofler, lægge- (egen opformering)";-7.28062062913552e-06;263;"Græs uden kløvergræs (omdrift)";-3.17365718025103e-05;7;"Korn + bælgsæd under 50% bælgsæd";6.0953443422257e-05;513;"Jordbær";0.000409286502667283;120;"Kløverfrø";1.20363151381236e-05;308;"MFO-brak, sommerslåning";-9.50496998864646e-05;14;"Vinterrug";0.00026674391947276;10;"Vinterbyg";-3.34308252693752e-05;215;"Ærtehelsæd";0.000188313121655966;2;"Vårhvede";0.00205032194352199;3;"Vårhavre";7.79687739820028e-05;NA;NA;NA;6;"Vårhvede, brødhvede";0.000398037025922498;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-2.03034673870615e-05;224;"Blandkorn, efterårssået helsæd";0.00113780849564083;424;"Ærter, konsum";-0.000382226096245279;22;"Vinterraps";-9.39831548331971e-05;NA;NA;NA;263;"Græs uden kløvergræs (omdrift)";-1.05685919614307e-05;NA;NA;NA;257;"Permanent græs, uden kløver";-0.000324270287069043;NA;NA;NA;10;"Vinterbyg";-5.61889831854257e-05;NA;NA;NA;NA;NA;NA;406;"Grønkål";-0.000427967467096476;13;"Vinterhvede, brødhvede";-0.00011344495036535;14;"Vinterrug";-2.86940621936302e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2";2;"Vårhvede";0.00691563325194686;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-1.64203183050561e-05;230;"Blanding af vårkorn, grønkorn";-5.00886588489556e-05;401;"Asparges";2.36999938149903e-05;16;"Vintertriticale";0.000121511435248759;31;"Hestebønner";0.000120891865990368;109;"Rajsvingelfrø";0.00157525334912032;150;"Kartofler, lægge- (egen opformering)";0.000302057283776256;153;"Kartofler, andre";6.86707171543128e-05;416;"Rosenkål";0.00100836404201831;411;"Løg";-2.22331517004247e-05;310;"Brak, sommerslåning";-3.26581314870587e-05;406;"Grønkål";5.58176676251881e-05;150;"Kartofler, lægge- (egen opformering)";0.000377612505073169;210;"Vårbyg, helsæd";5.17445911634927e-06;171;"Lucerne, slæt";-0.000137469962486447;153;"Kartofler, andre";0.000252255890332551;31;"Hestebønner";-3.59534907189342e-05;514;"Solbær";0.00012754558310164;450;"Grøntsager, blandinger";0.00194348651488454;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";6.09937796977863e-05;NA;NA;NA;514;"Solbær";0.000391718518367719;14;"Vinterrug";-2.05396670708224e-05;404;"Broccoli";0.00113038004851563;583;"Juletræer og pyntegrønt på landbrugsjord";-0.000385580094594824;NA;NA;NA;NA;NA;NA;308;"MFO-brak, sommerslåning";-1.09123585690327e-05;NA;NA;NA;3;"Vårhavre";-0.000324426317521809;NA;NA;NA;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-5.64026594875071e-05;NA;NA;NA;NA;NA;NA;514;"Solbær";-0.000441291070093213;583;"Juletræer og pyntegrønt på landbrugsjord";-0.00011345503923203;152;"Kartofler, spise-";-2.90775067486961e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"142";544;"Snitblomster og snitgrønt";0.00650322912008283;14;"Vinterrug";-1.84141844617319e-05;1;"Vårbyg";-5.13295448567148e-05;512;"Rabarber";1.87452996353872e-05;30;"Ærter";8.46988353750574e-05;2;"Vårhvede";8.25903044243857e-05;110;"Svingelfrø, stivbladet";0.00156562210787291;153;"Kartofler, andre";0.000193689520209279;7;"Korn + bælgsæd under 50% bælgsæd";5.49497447383373e-05;422;"Spinat";0.000786861915896212;1;"Vårbyg";-2.30117858701514e-05;10;"Vinterbyg";-3.41377798587209e-05;13;"Vinterhvede, brødhvede";1.88344608613317e-06;230;"Blanding af vårkorn, grønkorn";0.000364238233749946;7;"Korn + bælgsæd under 50% bælgsæd";1.82117122805319e-06;1;"Vårbyg";-0.000145683254224716;150;"Kartofler, lægge- (egen opformering)";0.00018610060366751;3;"Vårhavre";-3.96003659284114e-05;407;"Gulerod";0.000108837180945752;261;"Kløvergræs, over 50% kløver (omdrift)";0.00191243640522725;15;"Vinterhybridrug";5.6212196748385e-05;NA;NA;NA;120;"Kløverfrø";0.000363313331444336;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";-2.0556673841278e-05;531;"Anden træfrugt";0.000915835673362749;124;"Spinatfrø";-0.000386007239652743;NA;NA;NA;NA;NA;NA;14;"Vinterrug";-1.0926425389469e-05;NA;NA;NA;5;"Majs til modenhed";-0.000324449718831327;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";-5.75296827900514e-05;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";-0.000441618500194638;1;"Vårbyg";-0.000113651223659534;108;"Rødsvingelfrø";-2.95234574333654e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"97";406;"Grønkål";0.00637472649410507;280;"Fodersukkerroer";-1.94895580483526e-05;310;"Brak, sommerslåning";-5.19677830728252e-05;152;"Kartofler, spise-";7.98660160294481e-06;511;"Græskar";8.41103447909818e-05;215;"Ærtehelsæd";7.33888703485449e-05;704;"Grønkorn af vårrug";0.00151323129803723;120;"Kløverfrø";0.00015946144875359;424;"Ærter, konsum";3.34669869213706e-05;14;"Vinterrug";0.000685087431914706;10;"Vinterbyg";-3.2449920577134e-05;255;"Permanent græs, under 50% kløver/lucerne";-4.21001616572483e-05;15;"Vinterhybridrug";-8.52912052900844e-06;403;"Blomkål";0.000349226557545144;1;"Vårbyg";-1.67188607504514e-05;500;"Buske og træer Planteskoleplanter";-0.000151734218372726;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0.000160750383671138;14;"Vinterrug";-5.37224635362383e-05;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.000104682621473562;24;"Solsikke";0.00185348579666433;108;"Rødsvingelfrø";5.32521123110397e-05;NA;NA;NA;13;"Vinterhvede, brødhvede";0.000208788208003258;308;"MFO-brak, sommerslåning";-2.3244137398525e-05;528;"Æbler";0.000912052098063642;22;"Vinterraps";-0.000386521972040915;NA;NA;NA;NA;NA;NA;15;"Vinterhybridrug";-1.09904533703042e-05;NA;NA;NA;2;"Vårhvede";-0.000324546788553502;NA;NA;NA;1;"Vårbyg";-5.76714281876979e-05;NA;NA;NA;NA;NA;NA;4;"Blanding af vårsåede arter";-0.000469514442153871;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-0.000113677029532724;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.97006653210571e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
